context	corpus	speaker	word	onbin	age	gender	speech_style	location	f_word	f_pos	traditional	neutralized
..まー成功してるんちゃう	KSJ	KSJ042	してる	X	3	M	0.181	nonadj	ん	dis	O	O
.....言わせるな！	KSJ	KSJ042	せる	X	3	M	0.181	adj	な	sfp	O	X
....いやーもう続けるよ。	KSJ	KSJ042	続ける	X	3	M	0.181	adj	よ	sfp	X	X
高年、なってー老いぼれてくたばるときまで	KSJ	KSJ042	くたばる	X	3	M	0.181	adj	とき	noun	X	X
ずっとやるよ。	KSJ	KSJ042	やる	X	3	M	0.181	adj	よ	sfp	X	X
.それが、プレーすんのか	KSJ	KSJ042	する	O	3	M	0.181	adj	の	sfp	O	X
、教えるのか	KSJ	KSJ042	教える	X	3	M	0.181	adj	の	sfp	O	X
、俺の性に合うとるわ。	KSJ	KSJ042	合うとる	X	3	M	0.181	nonadj	わ	sfp	X	X
のんびりやりたいなと思うとる。.	KSJ	KSJ042	思うとる	X	3	M	0.181	nonadj	.	pause	X	X
たら、フォワードとバックスに分かれんねん。	KSJ	KSJ042	分かれる	O	3	M	0.181	adj	ねん	sfp	O	X
だり、おいしょって言うてやるやろ？	KSJ	KSJ042	言うてやる	X	3	M	0.181	nonadj	やろ	dis	X	X
ももうどんどん衰えていっとるしな	KSJ	KSJ042	いっとる	X	3	M	0.181	nonadj	し	other.gramm	X	X
力とか筋肉で押し勝ったるとかぶっ	KSJ	KSJ042	勝ったる	X	3	M	0.181	nonadj	とか	case	X	X
倒したりすんのが	KSJ	KSJ042	する	O	3	M	0.181	adj	の	nom	O	X
。.そんなん得意としてんのは	KSJ	KSJ042	してん	O	3	M	0.181	nonadj	の	nom	O	X
ま、キッカーもやってる。.	KSJ	KSJ042	やってる	X	3	M	0.181	nonadj	.	pause	X	X
ちゅうようなスポーツはそらある。.	KSJ	KSJ042	ある	X	3	M	0.181	adj	.	pause	X	X
ようけある。.	KSJ	KSJ042	ある	X	3	M	0.181	adj	.	pause	X	X
はラグビーってもう決まってる。.	KSJ	KSJ042	決まってる	X	3	M	0.181	nonadj	.	pause	X	X
てくつもりにしてるわけや	KSJ	KSJ042	してる	X	3	M	0.181	nonadj	わけ	noun	X	X
そうやってなんでもかんでもするけど。	KSJ	KSJ042	する	X	3	M	0.181	adj	けど	dis	X	X
たとか。.まあようある話や	KSJ	KSJ042	ある	X	3	M	0.181	adj	話	noun	X	X
。.うんそんなんはまあ数えるほどや	KSJ	KSJ042	数える	X	3	M	0.181	adj	ほど	noun	X	X
ちょっと外、家の周り走るとか決め	KSJ	KSJ042	走る	X	3	M	0.181	adj	とか	case	X	X
、客観的にみてやれるかと	KSJ	KSJ042	やれる	X	3	M	0.181	adj	か	sfp	X	X
、ようある話や	KSJ	KSJ042	ある	X	3	M	0.181	adj	話	noun	X	X
がいっちゃん恐ろしいって自分に負けることや	KSJ	KSJ042	負ける	X	3	M	0.181	adj	こと	noun	X	X
難しいんや。.ようある話や	KSJ	KSJ042	ある	X	3	M	0.181	adj	話	noun	X	X
て自分が今どこにおるとかあと	KSJ	KSJ042	おる	X	3	M	0.181	adj	とか	case	X	X
やめたり、堕落したりするわけや	KSJ	KSJ042	する	X	3	M	0.181	adj	わけ	noun	X	X
.....続けられるという	KSJ	KSJ042	られる	X	3	M	0.181	adj	と	other.gramm	X	X
うん今よりは慎重になる。.	KSJ	KSJ042	なる	X	3	M	0.181	adj	.	pause	X	X
そうやって自分に甘なることに	KSJ	KSJ042	なる	X	3	M	0.181	adj	こと	noun	X	X
関して慎重になる。.	KSJ	KSJ042	なる	X	3	M	0.181	adj	.	pause	X	X
で、慎重なってるつもりや	KSJ	KSJ042	なってる	X	3	M	0.181	nonadj	つもり	noun	X	X
.まあそういうことが考えられるわ。	KSJ	KSJ042	られる	X	3	M	0.181	adj	わ	sfp	X	X
てもでけへんこともある。.	KSJ	KSJ042	ある	X	3	M	0.181	adj	.	pause	X	X
....じゃほんなら切る。.	KSJ	KSJ042	切る	X	3	M	0.181	adj	.	pause	X	X
行ってバーッとか遊んでる野蛮人	KSJ	KSJ043	遊んでる	X	3	M	0.233	nonadj	野蛮	other.lexical	X	X
なってきて、うんざりするようなっ	KSJ	KSJ043	する	X	3	M	0.233	adj	よう	other.lexical	X	X
俺が一個悪いことすると、	KSJ	KSJ043	する	X	3	M	0.233	adj	と	other.gramm	X	X
もうホンマにガツン言われてるとずーっと	KSJ	KSJ043	れてる	X	3	M	0.233	nonadj	と	other.gramm	X	X
っていうのを知ってるからそういう	KSJ	KSJ043	知ってる	X	3	M	0.233	nonadj	から	other.gramm	X	X
ふうな、なんか社会で通じるような	KSJ	KSJ043	通じる	X	3	M	0.233	adj	よう	noun	X	X
がバーバー、ギャーギャーギャーギャー言ってる分、	KSJ	KSJ043	言ってる	X	3	M	0.233	nonadj	分	other.lexical	X	X
の面として、両親で怒る面とか	KSJ	KSJ043	怒る	X	3	M	0.233	adj	面	noun	X	X
なあって。.今、考えると思う	KSJ	KSJ043	考える	X	3	M	0.233	adj	と	case	X	X
、もうスポーツ店経営しとるから、	KSJ	KSJ043	しとる	X	3	M	0.233	nonadj	から	other.gramm	X	X
はそういう色んなもの見せてくれるってこと	KSJ	KSJ043	見せてくれる	X	3	M	0.233	nonadj	って	case	X	X
.あと土日はやっぱ親おるからよく	KSJ	KSJ043	おる	X	3	M	0.233	adj	から	other.gramm	X	X
、ほんまに今でもまだ全然喋る仲や	KSJ	KSJ043	喋る	X	3	M	0.233	adj	仲	noun	O	X
の話とか俺らがおる目の	KSJ	KSJ043	おる	X	3	M	0.233	adj	目	noun	X	X
前で、よく喋ってくれるから、	KSJ	KSJ043	喋ってくれる	X	3	M	0.233	nonadj	から	other.gramm	X	X
こととか興味持ったりもするし、	KSJ	KSJ043	する	X	3	M	0.233	adj	し	other.gramm	X	X
やなあ、これ誰歌ってんねやろ	KSJ	KSJ043	歌ってん	O	3	M	0.233	nonadj	ね	dis	O	X
もうちょっと俺やったらこうすんのにって	KSJ	KSJ043	する	O	3	M	0.233	adj	のに	other.gramm	O	X
サイトとかもよう見たりするし、	KSJ	KSJ043	する	X	3	M	0.233	adj	し	other.gramm	X	X
落として、やっぱ三枚にするとかそういう	KSJ	KSJ043	する	X	3	M	0.233	adj	とか	case	X	X
。.なんか両親って関わりあんねんなあ	KSJ	KSJ043	関わりあん	O	3	M	0.233	nonadj	ねん	sfp	O	X
、えっと工場を経営してんねんけど	KSJ	KSJ043	してん	O	3	M	0.233	nonadj	ねん	sfp	O	X
っていう感じになってるやんか	KSJ	KSJ043	なってる	X	3	M	0.233	nonadj	やん	dis	X	X
前か。.だから卒業する時か	KSJ	KSJ043	する	X	3	M	0.233	adj	時	noun	X	X
に、お父さん、お母さんに当たる人から	KSJ	KSJ043	当たる	X	3	M	0.233	adj	人	noun	X	X
な。.そういう社会に出る前に	KSJ	KSJ043	出る	X	3	M	0.233	adj	前	other.lexical	X	X
ホンマにヨーロッパこういうのこういうとこあるとか、	KSJ	KSJ043	ある	X	3	M	0.233	adj	とか	case	X	X
て、お、知ってるとか、	KSJ	KSJ043	知ってる	X	3	M	0.233	nonadj	とか	case	X	X
ほんまによう知ってるみたいな	KSJ	KSJ043	知ってる	X	3	M	0.233	nonadj	みたい	dis	X	X
ふうな家族を大事にするという	KSJ	KSJ043	する	X	3	M	0.233	adj	と	other.gramm	X	X
ような感じ、考えてるような	KSJ	KSJ043	考えてる	X	3	M	0.233	nonadj	よう	noun	X	X
て、色んな事考えてるような	KSJ	KSJ043	考えてる	X	3	M	0.233	nonadj	よう	noun	X	X
、正直、家族についてちょっと考えるという	KSJ	KSJ043	考える	X	3	M	0.233	adj	と	other.gramm	X	X
中でおっきい、一貫性ある考えな	KSJ	KSJ043	ある	X	3	M	0.233	adj	考え	noun	X	X
親父の弟？.がおんねんけど	KSJ	KSJ043	おる	O	3	M	0.233	adj	ねん	sfp	O	X
.俺のおじちゃんがおんねんけど	KSJ	KSJ043	おる	O	3	M	0.233	adj	ねん	sfp	O	X
、えっと五つか六つ離れてんねん。	KSJ	KSJ043	離れてん	O	3	M	0.233	nonadj	ねん	sfp	O	X
で。.上で入っとるから、	KSJ	KSJ043	入っとる	X	3	M	0.233	nonadj	から	other.gramm	X	X
でそのいとこが上になるわけやん	KSJ	KSJ043	なる	X	3	M	0.233	adj	わけ	noun	X	X
のおっちゃんが社長をやってんねん。	KSJ	KSJ043	やってん	O	3	M	0.233	nonadj	ねん	sfp	O	X
あっ、そこが継いでくれるから俺	KSJ	KSJ043	継いでくれる	X	3	M	0.233	nonadj	から	other.gramm	X	X
もう母親からも言われてんねんけど	KSJ	KSJ043	れてん	O	3	M	0.233	nonadj	ねん	sfp	O	X
ギターとピアノは、まあ触れる程度。	KSJ	KSJ043	触れる	X	3	M	0.233	adj	程度	noun	X	X
.ギターはほんまにちゃんと伴奏弾けるぐらいに	KSJ	KSJ043	弾ける	X	3	M	0.233	adj	ぐらい	other.gramm	X	X
やろかなって思ってるかな	KSJ	KSJ043	思ってる	X	3	M	0.233	nonadj	か	sfp	X	X
あかんていう考えはある。.	KSJ	KSJ043	ある	X	3	M	0.233	adj	.	pause	X	X
。.でも音楽って国境超えるわけやん	KSJ	KSJ043	超える	X	3	M	0.233	adj	わけ	noun	X	X
」みたなんで向こうに入れるわけやん	KSJ	KSJ043	入れる	X	3	M	0.233	adj	わけ	noun	X	X
singみたいな感じで、歌えるんや	KSJ	KSJ043	歌える	X	3	M	0.233	adj	ん	dis	O	O
、みたいな感じで終わるけど、	KSJ	KSJ043	終わる	X	3	M	0.233	adj	けど	dis	X	X
おっさんが「僕もギター弾けるよ」	KSJ	KSJ043	弾ける	X	3	M	0.233	adj	よ	sfp	X	X
感じできて、ふんじゃあ合わせる？.	KSJ	KSJ043	合わせる	X	3	M	0.233	adj	.	pause	X	X
ねんけどそういうので、「できるよー」	KSJ	KSJ043	できる	X	3	M	0.233	adj	よー	sfp	X	X
歌声をもっと完成度を高めるという	KSJ	KSJ043	高める	X	3	M	0.233	adj	と	other.gramm	X	X
か、もっと理想に近づけることが	KSJ	KSJ043	近づける	X	3	M	0.233	adj	こと	noun	X	X
か、自分の理想とする歌声で	KSJ	KSJ043	する	X	3	M	0.233	adj	歌声	noun	X	X
らへん、まあ関東中心になるわけやん	KSJ	KSJ043	なる	X	3	M	0.233	adj	わけ	noun	X	X
...まあ、そうなるけどやっぱ	KSJ	KSJ043	なる	X	3	M	0.233	adj	けど	dis	X	X
であったりいろんな感じがあるから、	KSJ	KSJ043	ある	X	3	M	0.233	adj	から	other.gramm	X	X
それって難儀になるわけやん	KSJ	KSJ043	なる	X	3	M	0.233	adj	わけ	noun	X	X
のはないかなって考える。.	KSJ	KSJ043	考える	X	3	M	0.233	adj	.	pause	X	X
っていう方向で考えてるかな	KSJ	KSJ043	考えてる	X	3	M	0.233	nonadj	か	sfp	X	X
。.まあほしい、まあ授かるもんや	KSJ	KSJ043	授かる	X	3	M	0.233	adj	もん	noun	X	X
.....理由あるよ。	KSJ	KSJ043	ある	X	3	M	0.233	adj	よ	sfp	X	X
が横に立って、やるわけやん	KSJ	KSJ043	やる	X	3	M	0.233	adj	わけ	noun	X	X
さ、お父さんありがとうって言われるわけやん	KSJ	KSJ043	れる	X	3	M	0.233	adj	わけ	noun	X	X
。.そういう、ウルっとするシーンを	KSJ	KSJ043	する	X	3	M	0.233	adj	シーン	noun	X	X
まあ大変なことはいっぱいあると思う	KSJ	KSJ043	ある	X	3	M	0.233	adj	と	case	X	X
最終でもそれで子供が二十歳迎えるころに	KSJ	KSJ043	迎える	X	3	M	0.233	adj	ころ	noun	X	X
五十代後半くらいになるかな	KSJ	KSJ043	なる	X	3	M	0.233	adj	か	sfp	X	X
たいかなって考えてる。.	KSJ	KSJ043	考えてる	X	3	M	0.233	nonadj	.	pause	X	X
って。.でも拠点とすんのは	KSJ	KSJ043	する	O	3	M	0.233	adj	の	nom	O	X
なく、関西に戻ってくるのか	KSJ	KSJ043	戻ってくる	X	3	M	0.233	nonadj	の	sfp	O	X
下の面倒ちょっと見てくれるし。	KSJ	KSJ043	見てくれる	X	3	M	0.233	nonadj	し	other.gramm	X	X
面倒見てくれたりとかするし、	KSJ	KSJ043	する	X	3	M	0.233	adj	し	other.gramm	X	X
お前誰やねんみたいになるからあんまり	KSJ	KSJ043	なる	X	3	M	0.233	adj	から	other.gramm	X	X
。.名前に意味があるって嬉しい	KSJ	KSJ043	ある	X	3	M	0.233	adj	って	case	X	X
ていうん、妻と決めるべきこと	KSJ	KSJ043	決める	X	3	M	0.233	adj	べき	dis	X	X
俺指定のキーワードとして提案するのは	KSJ	KSJ043	する	X	3	M	0.233	adj	の	nom	O	X
まず関連性の一つを与えるのは	KSJ	KSJ043	与える	X	3	M	0.233	adj	の	nom	O	X
ありかなって思ってる。.	KSJ	KSJ043	思ってる	X	3	M	0.233	nonadj	.	pause	X	X
..なんか色んなことはできるんや	KSJ	KSJ043	できる	X	3	M	0.233	adj	ん	dis	O	O
いいかなって思ったりする。.	KSJ	KSJ043	する	X	3	M	0.233	adj	.	pause	X	X
そういうのはあるかな	KSJ	KSJ043	ある	X	3	M	0.233	adj	か	sfp	X	X
うん。.向こうで嫁さん見つける言うて	KSJ	KSJ043	見つける	X	3	M	0.233	adj	言う	other.lexical	X	X
たけど、どんな人見つけるつもりな	KSJ	KSJ043	見つける	X	3	M	0.233	adj	つもり	noun	X	X
.ほんまにキリとかしてる感じと	KSJ	KSJ043	してる	X	3	M	0.233	nonadj	感じ	noun	X	X
レディーとかばばってめっちゃなんかできるキャリアウーマンとか	KSJ	KSJ043	できる	X	3	M	0.233	adj	キャリアウーマン	noun	X	X
みたいな感じで言ってるような	KSJ	KSJ043	言ってる	X	3	M	0.233	nonadj	よう	noun	X	X
ね、もうなんか遊んでるような	KSJ	KSJ043	遊んでる	X	3	M	0.233	nonadj	よう	noun	X	X
...言いたいこと分かるやろ？	KSJ	KSJ043	分かる	X	3	M	0.233	adj	やろ	dis	X	X
一般人の普通の人が着るような	KSJ	KSJ043	着る	X	3	M	0.233	adj	よう	noun	X	X
なんやろなあ俺的に考えるのが	KSJ	KSJ043	考える	X	3	M	0.233	adj	の	nom	O	X
て、んであっそれもそうあるあるある	KSJ	KSJ043	ある	X	3	M	0.233	adj	ある	other.lexical	X	X
ある	KSJ	KSJ043	ある	X	3	M	0.233	adj	ある	other.lexical	X	X
そう	KSJ	KSJ043	ある	X	3	M	0.233	adj	ある	other.lexical	X	X
そう	KSJ	KSJ043	ある	X	3	M	0.233	adj	そう	noun	X	X
の意見もしっかりと聞き入れれるような	KSJ	KSJ043	れる	X	3	M	0.233	adj	よう	noun	X	X
、自分の意見をしっかり言えるような	KSJ	KSJ043	言える	X	3	M	0.233	adj	よう	noun	X	X
対して気配りがしっかりとできる女性。	KSJ	KSJ043	できる	X	3	M	0.233	adj	女性	noun	X	X
れへんけどそういう子はおるわけや	KSJ	KSJ043	おる	X	3	M	0.233	adj	わけ	noun	X	X
しますよみたいな、できるように	KSJ	KSJ043	できる	X	3	M	0.233	adj	よう	noun	X	X
趣味が限定されてる女性で	KSJ	KSJ043	れてる	X	3	M	0.233	nonadj	女性	noun	X	X
の違いとかそういうのに感じられると思う	KSJ	KSJ043	られる	X	3	M	0.233	adj	と	case	X	X
、そういうディスコとか流れてるような	KSJ	KSJ043	流れてる	X	3	M	0.233	nonadj	よう	noun	X	X
やねんみたいに言ってる女性は	KSJ	KSJ043	言ってる	X	3	M	0.233	nonadj	女性	noun	X	X
ような感じの子に思えるような	KSJ	KSJ043	思える	X	3	M	0.233	adj	よう	noun	X	X
きたからそうなってるだけかも	KSJ	KSJ043	なってる	X	3	M	0.233	nonadj	だけ	other.gramm	O	X
な音楽とマッチしてる人は	KSJ	KSJ043	してる	X	3	M	0.233	nonadj	人	noun	X	X
に合致、合致してくれる人？	KSJ	KSJ043	してくれる	X	3	M	0.233	nonadj	人	noun	X	X
すぐ行こ行こって言うてくれるやんか	KSJ	KSJ043	言うてくれる	X	3	M	0.233	nonadj	やん	dis	X	X
、すぐ行くって言ってくれるし。	KSJ	KSJ043	言ってくれる	X	3	M	0.233	nonadj	し	other.gramm	X	X
も意外とインドアなところもあるし、	KSJ	KSJ043	ある	X	3	M	0.233	adj	し	other.gramm	X	X
アウトドアのとこあるから、	KSJ	KSJ043	ある	X	3	M	0.233	adj	から	other.gramm	X	X
.あ。.それは分かるわ。	KSJ	KSJ043	分かる	X	3	M	0.233	adj	わ	sfp	X	X
、家族付き合いを大切にするといい	KSJ	KSJ043	する	X	3	M	0.233	adj	と	other.gramm	X	X
とまあいうたらうちに入るわけや	KSJ	KSJ043	入る	X	3	M	0.233	adj	わけ	noun	X	X
、うちの家族ともしっかりできる人とか	KSJ	KSJ043	できる	X	3	M	0.233	adj	人	noun	X	X
、奥さんの、奥さんになるべき人	KSJ	KSJ043	なる	X	3	M	0.233	adj	べき	dis	X	X
としっかりコミュニケーションがとれてるような	KSJ	KSJ043	とれてる	X	3	M	0.233	nonadj	よう	noun	X	X
の家族ってまあちょっと隔たりあるわけやん	KSJ	KSJ043	ある	X	3	M	0.233	adj	わけ	noun	X	X
なくてもっとなんか交流深めれれるような	KSJ	KSJ043	れれる	X	3	M	0.233	adj	よう	noun	X	X
なんかこっちの親遊びにくんねんけど	KSJ	KSJ043	くる	O	3	M	0.233	adj	ねん	sfp	O	X
。.だから、いつでも集まれるような	KSJ	KSJ043	集まれる	X	3	M	0.233	adj	よう	noun	X	X
いいわってかそういう風になるから。	KSJ	KSJ043	なる	X	3	M	0.233	adj	から	other.gramm	X	X
回とか？.そういうのなるわけで	KSJ	KSJ043	なる	X	3	M	0.233	adj	わけ	noun	X	X
そういう風な付き合い方をできるような	KSJ	KSJ043	できる	X	3	M	0.233	adj	よう	noun	X	X
確かに。.それはあるわ。	KSJ	KSJ043	ある	X	3	M	0.233	adj	わ	sfp	X	X
ほんまにそうかな？.おるかな	KSJ	KSJ043	おる	X	3	M	0.233	adj	か	sfp	X	X
へんだけかな？.おるかな	KSJ	KSJ043	おる	X	3	M	0.233	adj	か	sfp	X	X
やろと思うけど、まあおるっちゃ	KSJ	KSJ043	おる	X	3	M	0.233	adj	っ	case	X	X
から、夢を追ってるさなかで	KSJ	KSJ043	追ってる	X	3	M	0.233	nonadj	さなか	noun	X	X
結婚するとかは	KSJ	KSJ043	する	X	3	M	0.233	adj	とか	case	X	X
た女性やからこそ結婚するっての	KSJ	KSJ043	する	X	3	M	0.233	adj	って	case	X	X
はあるかもしれ	KSJ	KSJ043	ある	X	3	M	0.233	adj	かも	dis	X	X
たら俺は、死ぬか生きるかの	KSJ	KSJ043	生きる	X	3	M	0.233	adj	か	sfp	X	X
言うたら賭けをするわけや	KSJ	KSJ043	する	X	3	M	0.233	adj	わけ	noun	X	X
時に、ええっと相手がおるならそん	KSJ	KSJ043	おる	X	3	M	0.233	adj	なら	noun	O	X
には結婚っていう考えなるけど。	KSJ	KSJ043	考えなる	X	3	M	0.233	nonadj	けど	dis	X	X
年で夢を考えてるねんけど	KSJ	KSJ043	考えてる	X	3	M	0.233	nonadj	ねん	sfp	O	X
だから五年の間はすることは	KSJ	KSJ043	する	X	3	M	0.233	adj	こと	noun	X	X
人としたいなって思えるような	KSJ	KSJ043	思える	X	3	M	0.233	adj	よう	noun	X	X
あのー、服の作り方。.そのー形をとる、取っ	KSJ	KSJ044	とる	X	9	F	0.179	adj	.	pause	X	X
。.ほえで、服を作る。.	KSJ	KSJ044	作る	X	9	F	0.179	adj	.	pause	X	X
三宮の商店街ゆうてあるとこに	KSJ	KSJ044	ある	X	9	F	0.179	adj	とこ	noun	X	X
服地ばっかり、生地ばっかり売っとるとこ、	KSJ	KSJ044	売っとる	X	9	F	0.179	nonadj	とこ	noun	X	X
、お金持っとったら欲しくなるし、	KSJ	KSJ044	なる	X	9	F	0.179	adj	し	other.gramm	X	X
.務めで、子供と育てんのと	KSJ	KSJ044	育てる	O	9	F	0.179	adj	の	nom	O	X
、そえから仕事すんのが	KSJ	KSJ044	する	O	9	F	0.179	adj	の	nom	O	X
持って料理を頑張ってするように	KSJ	KSJ044	する	X	9	F	0.179	adj	よう	noun	X	X
てください。.」いうとんのに、	KSJ	KSJ044	いうとん	O	9	F	0.179	nonadj	のに	other.gramm	O	X
やな、ずーと書いてあんねん。	KSJ	KSJ044	書いてある	O	9	F	0.179	nonadj	ねん	sfp	O	X
やし、この人に行けんねやっ	KSJ	KSJ044	行ける	O	9	F	0.179	adj	ね	dis	O	X
やったから。.そえでなんねんや	KSJ	KSJ044	なる	O	9	F	0.179	adj	ねん	dis	O	X
.....いがんどる。.	KSJ	KSJ044	いがんどる	X	9	F	0.179	nonadj	.	pause	X	X
のも家で許してもらえるわ、	KSJ	KSJ044	許してもらえる	X	9	F	0.179	nonadj	わ	sfp	X	X
.そら中には恋愛する人も	KSJ	KSJ044	する	X	9	F	0.179	adj	人	noun	X	X
あるで。	KSJ	KSJ044	ある	X	9	F	0.179	adj	で	sfp	O	X
.うーん、それはあるけど、	KSJ	KSJ044	ある	X	9	F	0.179	adj	けど	dis	X	X
、一番山の上にあるお宮さん	KSJ	KSJ044	ある	X	9	F	0.179	adj	お宮	noun	X	X
当時着物着て山へ上がんねんなー	KSJ	KSJ044	上がる	O	9	F	0.179	adj	ねん	sfp	O	X
やしやな、おばあちゃん上がんのに大変	KSJ	KSJ044	上がる	O	9	F	0.179	adj	のに	other.gramm	O	X
一緒に嫁に、結婚するまで親	KSJ	KSJ044	する	X	9	F	0.179	adj	まで	other.gramm	X	X
たら、また親がないしてくれるやろか	KSJ	KSJ044	ないしてくれる	X	9	F	0.179	nonadj	やろ	dis	X	X
なこと若いから、そんなに選べるどうこういう	KSJ	KSJ044	選べる	X	9	F	0.179	adj	どう	other.lexical	O	X
はな。.いよいよなんする、決める	KSJ	KSJ044	する	X	9	F	0.179	adj	.	pause	X	X
